excise_tax_nbr,major,minor,sale_date,sale_month,sale_year,sale_price,year_built,year_renovated,lon,lat
2937203,941390,35,2018-06-12,6,2018,2050000,2006,0,-122.1983315,47.6527748
2961164,757550,160,2018-11-02,11,2018,265000,1991,0,-121.999786,47.1947712
2959861,524480,1445,2018-10-26,10,2018,775000,1969,0,-122.3530179,47.6445574
2930750,538100,459,2018-05-11,5,2018,465000,2005,0,-122.2852172,47.4464252
2959523,935950,720,2018-10-26,10,2018,325000,1990,0,-122.2421493,47.2587882
2936470,272006,9047,2018-06-14,6,2018,350000,1947,0,-122.036955,47.19826
2964160,156010,110,2018-11-14,11,2018,515000,1943,0,-122.3135006,47.71174569999999
2950797,10450,40,2018-08-17,8,2018,399999,1983,0,-122.3529362,47.3131043
2944455,941270,440,2018-07-20,7,2018,420000,1973,0,-122.1621806,47.3935745
2927498,368040,150,2018-04-25,4,2018,964000,1948,0,-122.3011085,47.5677361
2946686,182205,9434,2018-07-23,7,2018,600000,2001,0,-122.2111922,47.3944712
2926733,930730,60,2018-04-23,4,2018,885000,1926,0,-122.3665682,47.669217
2965023,192604,9234,2018-11-29,11,2018,739000,1947,0,-122.3532324,47.7325958
2952233,321110,350,2018-09-06,9,2018,410000,1981,0,-122.1578127,47.4796121
2952901,520720,390,2018-09-13,9,2018,570742,1954,0,-122.2754692,47.69499829999999
2942361,510330,60,2018-07-09,7,2018,926250,2003,0,-122.0673762,47.4566522
2949477,14800,115,2018-08-21,8,2018,1098000,1925,0,-122.4084738,47.5781439
2953140,431820,265,2018-09-11,9,2018,1250000,2014,0,-122.3868256,47.5361769
2963328,515620,30,2018-11-08,11,2018,500000,1959,0,-122.2469307,47.7362474
2943512,882090,1270,2018-07-19,7,2018,790000,1946,0,-122.2868877,47.7165048
2974638,253000,65,2018-12-06,12,2018,440000,1959,0,-122.2935806,47.4660223
2959971,926670,1145,2018-10-26,10,2018,700000,1948,0,-122.347464,47.69257380000001
2951839,52007,9075,2018-08-31,8,2018,799000,1979,0,-121.9328456,47.2465897
2920589,322205,9011,2018-03-05,3,2018,350000,1958,0,-122.1965426,47.3564102
2968228,444380,1430,2018-12-26,12,2018,725000,1929,0,-122.3894636,47.6835157
2927496,29380,900,2018-04-20,4,2018,1160000,1992,0,-122.0448182,47.7649492
2928568,182305,9111,2018-04-30,4,2018,235000,1941,0,-122.2188943,47.4837943
2965476,729270,30,2018-11-30,11,2018,740500,1959,0,-122.3601885,47.7712795
2930982,957805,230,2018-05-16,5,2018,1508000,1990,0,-122.1088763,47.7152142
2939028,376330,65,2018-06-20,6,2018,600000,1959,0,-122.2331265,47.7154539
2964021,132170,100,2018-11-28,11,2018,640000,1996,0,-122.3396311,47.2916858
2954621,537980,60,2018-09-25,9,2018,379000,1959,0,-122.2789721,47.4588596
2951503,330770,165,2018-08-31,8,2018,1375000,1951,0,-122.2458848,47.5908295
2960667,322305,9211,2018-10-30,10,2018,285000,1941,0,-122.1866411,47.443516
2963005,789380,4540,2018-11-08,11,2018,679000,1969,0,-122.3287345,47.4125101
2923043,605770,110,2018-03-27,3,2018,585000,1968,0,-122.1969538,47.7596879
2961032,108030,200,2018-10-12,10,2018,555000,1978,0,-122.1444772,47.4784994
2949865,354790,160,2018-08-20,8,2018,1050000,1930,0,-122.3910567,47.6355985
2959097,265250,1440,2018-10-22,10,2018,1200000,1906,0,-122.3558512,47.6408461
2963198,282206,9014,2018-11-18,11,2018,432000,1994,0,-122.0432629,47.3639521
2968166,721550,100,2018-12-12,12,2018,540000,2002,0,-121.9768646,47.2575975
2946612,145750,51,2018-08-06,8,2018,387000,1959,0,-122.1267795,47.4865956
2952345,714830,170,2018-09-10,9,2018,500000,1980,0,-122.2839294,47.4413813
2940935,362603,9204,2018-07-06,7,2018,681000,1951,0,-122.3683601,47.7003393
2939906,297980,125,2018-06-15,6,2018,908000,1928,0,-122.3130593,47.6851394
2912238,615180,680,2018-01-25,1,2018,507000,1975,0,-122.0451814,47.3427593
2961075,247345,130,2018-11-05,11,2018,471000,1980,0,-122.1265266,47.4526778
2956583,162280,70,2018-10-04,10,2018,510000,1968,0,-122.1287534,47.7685941
2969060,303780,40,2018-12-20,12,2018,835000,1968,0,-122.3622735,47.75797350000001
2922824,179638,360,2018-03-29,3,2018,430000,1990,0,-122.0840761,47.3694127
2931585,408330,4395,2018-05-15,5,2018,1650000,1910,0,-122.3341435,47.6523122
2952137,956080,370,2018-09-10,9,2018,824500,1987,0,-122.1399916,47.7578774
2966190,510453,1090,2018-12-03,12,2018,480000,2005,0,-122.0027789,47.3513645
2942905,519800,80,2018-07-16,7,2018,320000,1968,0,-122.124037,47.43911869999999
2965050,638515,160,2018-11-30,11,2018,375000,1985,0,-122.3792549,47.2941931
2929945,183730,50,2018-05-01,5,2018,730000,1968,0,-122.3763739,47.7746583
2930456,430732,380,2018-05-04,5,2018,695000,2003,0,-122.1819316,47.4790497
2950122,873196,400,2018-08-23,8,2018,415000,1971,0,-122.3847286,47.3136614
2927495,202505,9135,2018-04-26,4,2018,2390000,2017,0,-122.2035103,47.6357435
2956002,796846,180,2018-09-27,9,2018,450000,1990,0,-122.1312306,47.3119828
2935145,954230,60,2018-05-31,5,2018,913888,1965,0,-122.1787523,47.5972668
2963727,806800,355,2018-11-13,11,2018,410000,1940,0,-122.2628093,47.5080051
2941535,335640,5055,2018-07-10,7,2018,330000,1981,0,-122.253945,47.2824901
2956537,124550,667,2018-10-05,10,2018,1500000,2005,0,-122.2116787,47.6931267
2944761,376170,53,2018-07-10,7,2018,2875000,1989,2e3,-122.2602076,47.72054110000001
2939389,800147,440,2018-04-18,4,2018,1858000,2002,0,-122.0647505,47.6291215
2937369,133195,410,2018-06-15,6,2018,689320,2018,0,-122.04064,47.363281
2937776,809980,590,2018-06-08,6,2018,695000,1975,0,-122.00452,47.58298
2936331,152306,9124,2018-06-04,6,2018,1190000,1996,0,-122.0321327,47.4852216
2944570,637850,245,2018-07-12,7,2018,790000,1929,0,-122.3512492,47.710668
2930778,719932,380,2018-05-04,5,2018,900000,1978,0,-122.1269439,47.6952653
2959288,279150,490,2018-10-19,10,2018,420000,1988,0,-122.3731491,47.2903775
2964013,680460,450,2018-11-26,11,2018,650000,1985,0,-122.1665331,47.7625672
2910086,684070,805,2018-01-04,1,2018,703000,1926,0,-122.2952138,47.6056156
2962420,713552,220,2018-10-31,10,2018,1850000,1998,0,-122.1495008,47.5275687
2961138,82300,10,2018-11-01,11,2018,575000,1915,0,-122.2930105,47.5954829
2946689,202120,771,2018-08-03,8,2018,1060000,1950,0,-122.3967407,47.6335832
2956566,73800,10,2018-10-05,10,2018,340000,1966,0,-122.2018681,47.390413
2914758,384070,200,2018-02-05,2,2018,627000,1971,0,-122.2342443,47.7154138
2935054,645030,2050,2018-05-24,5,2018,509000,1944,0,-122.3089089,47.7322633
2916557,343850,3200,2018-02-22,2,2018,523000,1930,1966,-122.3569953,47.5385337
2927300,543800,60,2018-04-25,4,2018,453000,1966,0,-122.1938604,47.4437124
2917342,345990,20,2018-02-16,2,2018,1850000,1971,0,-122.1456846,47.5569857
2928300,85900,22,2018-04-16,4,2018,525000,2008,0,-122.36536890000001,47.5248163
2941993,287290,110,2018-06-30,6,2018,719000,1983,0,-122.0372484,47.6268178
2944491,619070,285,2018-07-27,7,2018,674950,1959,0,-122.3629344,47.7565627
2933402,405880,170,2018-05-30,5,2018,582500,1950,0,-122.2384617,47.5060758
2967428,514820,75,2018-12-11,12,2018,378500,1954,0,-122.3423466,47.5090785
2940784,137080,1275,2018-06-26,6,2018,3100000,1937,2012,-122.4110622,47.640823
2955253,124150,214,2018-09-20,9,2018,1280000,1992,0,-122.1706025,47.6655938
2960017,242503,9083,2018-10-25,10,2018,942000,1916,0,-122.3639263,47.6427442
2963029,202203,9038,2018-11-16,11,2018,823500,1930,0,-122.453617,47.3847639
2963029,202203,9038,2018-11-16,11,2018,823500,1985,0,-122.453617,47.3847639
2922889,95200,3605,2018-03-27,3,2018,562000,1943,0,-122.3790783,47.5660007
2927362,869137,260,2018-04-24,4,2018,1138000,2002,0,-121.9775629,47.5998177
2959194,87100,365,2018-10-08,10,2018,830000,1952,0,-122.4038528,47.650885
2944187,181880,103,2018-07-23,7,2018,1150000,1917,2005,-122.4105564,47.5719208
2928707,713790,930,2018-05-01,5,2018,325000,1983,0,-122.173804,47.3165412
2929712,519710,50,2018-05-11,5,2018,3500000,1996,0,-122.0810899,47.6009464
2958649,803990,225,2018-10-22,10,2018,532700,1966,0,-121.7829096,47.4866419
2929807,713790,370,2018-05-03,5,2018,318000,1983,0,-122.1736248,47.3180854
2937277,728390,161,2018-06-13,6,2018,650000,1952,0,-122.3495727,47.7702239
2924212,329370,428,2018-04-04,4,2018,665000,1949,0,-122.3536969,47.7455642
2955819,56100,315,2018-09-25,9,2018,600000,1956,0,-122.2580151,47.5048412
2926500,776100,10,2018-04-20,4,2018,660000,1966,0,-122.3344937,47.7653691
2912338,100120,5,2018-01-23,1,2018,433000,1955,2012,-122.2929198,47.4327079
2966620,9800,820,2018-12-11,12,2018,1311900,2003,0,-121.9679329,47.585448
2926767,266300,350,2018-04-24,4,2018,1795000,1921,1996,-122.3183742,47.6272971
2938447,327130,1175,2018-06-21,6,2018,981970,1939,0,-122.4091991,47.65018130000001
2963715,733450,870,2018-11-15,11,2018,359000,1977,0,-121.7438492,47.4660078
2944150,262404,9086,2018-07-20,7,2018,500000,1923,0,-122.2685251,47.5344685
2958850,390508,1260,2018-10-15,10,2018,800000,1993,0,-121.998233,47.56969
2951855,514100,550,2018-09-07,9,2018,620000,1919,0,-122.3156943,47.5583489
2946872,342406,9101,2018-08-02,8,2018,907000,1935,0,-122.0320308,47.5198438
2954836,663230,50,2018-09-24,9,2018,555000,1924,0,-122.3077221,47.7298773
2954836,663230,50,2018-09-24,9,2018,555000,1955,0,-122.3077221,47.7298773
2966361,212204,9187,2018-12-03,12,2018,402000,1993,0,-122.3028941,47.3819925
2911848,162404,9066,2018-01-21,1,2018,500000,1923,0,-122.2929124,47.5685677
2968309,931590,200,2018-11-30,11,2018,1170000,2017,0,-122.0249798,47.5360573
2935956,45200,738,2018-06-11,6,2018,700000,2001,0,-122.3672933,47.6740472
2957488,800960,91,2018-10-05,10,2018,677800,1950,0,-122.3889989,47.5772449
2962152,214133,110,2018-11-07,11,2018,880000,1978,0,-122.1277478,47.557387
2925968,774950,1100,2018-04-17,4,2018,300000,1974,0,-122.1913975,47.29508269999999
2949064,982820,1870,2018-08-13,8,2018,900000,1902,2002,-122.2939011,47.6143295
2928674,881240,1400,2018-05-03,5,2018,765000,1924,0,-122.320404,47.6641024
2937759,609010,140,2018-06-15,6,2018,260000,1947,0,-122.2105204,47.3122497
2926383,868223,370,2018-04-23,4,2018,625000,2003,0,-122.029754,47.709083
2926308,62650,30,2018-04-03,4,2018,577500,1969,0,-122.057334,47.7469528
2962861,112202,9072,2018-11-09,11,2018,675000,1986,0,-122.5036726,47.40435069999999
2933552,200550,250,2018-05-29,5,2018,310000,1961,0,-122.1827663,47.3567316
2964894,768620,3080,2018-12-04,12,2018,320000,1954,0,-122.3148207,47.4197959
2960746,156610,475,2018-10-30,10,2018,780000,1992,0,-122.2978273,47.697748
2940727,952700,130,2018-06-29,6,2018,340000,1977,0,-122.2328669,47.7102414
2936869,337910,130,2018-06-06,6,2018,1185000,1968,2016,-122.111838,47.693584799999996
2912975,942340,204,2018-01-23,1,2018,386000,1949,0,-122.3022927,47.7159141
2944345,422210,200,2018-07-23,7,2018,359900,1967,0,-122.3058758,47.34591289999999
2942947,30600,490,2018-07-13,7,2018,627500,1928,0,-122.3470628,47.7003521
2925834,379700,955,2018-04-19,4,2018,585000,1928,2018,-122.3456792,47.685663
2935195,425950,30,2018-05-31,5,2018,1255000,1958,0,-122.1728484,47.6125424
2949136,381240,480,2018-08-14,8,2018,468000,1965,0,-122.2764012,47.5431872
2937842,336240,1340,2018-06-11,6,2018,840000,1923,0,-122.348951,47.6808723
2953225,730201,40,2018-09-11,9,2018,710000,1978,0,-121.9674,47.648294
2950528,177628,120,2018-08-21,8,2018,565880,2018,0,-121.7709656,47.48992370000001
2924581,864551,1200,2018-04-11,4,2018,326000,1976,0,-122.181181,47.4690064
2919098,125720,915,2018-03-13,3,2018,880000,1907,0,-122.3284076,47.6746043
2936355,353044,110,2018-06-12,6,2018,395000,1975,0,-122.3174525,47.3789176
2950844,864821,630,2018-08-28,8,2018,360000,1985,0,-122.0779107,47.3622375
2956349,617893,530,2018-10-03,10,2018,719000,1979,0,-122.254085,47.764333
2958650,757562,340,2018-10-12,10,2018,375000,1990,0,-122.3072178,47.35284610000001
2960565,327130,195,2018-11-01,11,2018,840000,1952,0,-122.413389,47.6493285
2924444,423290,2350,2018-03-16,3,2018,2345000,2017,0,-122.3640279,47.6344912
2924444,423290,2350,2018-03-16,3,2018,2345000,2017,0,-122.3640279,47.6344912
2935716,75100,40,2018-06-08,6,2018,687000,1926,0,-122.2917631,47.7097152
2939240,864822,220,2018-06-22,6,2018,393000,1988,0,-122.0750548,47.3600252
2947570,8700,61,2018-08-08,8,2018,268000,1954,0,-122.1973402,47.454217
2963242,865144,3470,2018-11-15,11,2018,345000,1976,0,-122.0923835,47.3657539
2935730,793680,30,2018-06-08,6,2018,520000,2004,0,-122.184409,47.423376
2961884,802420,1980,2018-11-12,11,2018,591500,1928,1972,-122.3109321,47.6992117
2910002,873180,930,2018-01-05,1,2018,384000,1966,0,-122.3681423,47.3114523
2936294,206480,450,2018-06-12,6,2018,770000,1976,0,-122.1719279,47.5357223
2964379,926494,950,2018-11-19,11,2018,375000,1987,0,-122.350731,47.306735
2930875,391840,14,2018-05-03,5,2018,636000,2006,0,-122.355821,47.71446599999999
2919974,436470,940,2018-03-14,3,2018,555000,1950,0,-122.3756249,47.5262845
2929003,780621,130,2018-05-07,5,2018,275000,1977,0,-122.1965099,47.2927985
2923143,435870,122,2018-04-02,4,2018,770000,1942,0,-122.3378033,47.7070585
2951705,711650,140,2018-09-04,9,2018,240000,1921,0,-122.223348,47.302832
2960252,301630,285,2018-10-24,10,2018,510000,1909,0,-122.3853563,47.5744997
2928670,405820,1524,2018-05-04,5,2018,1500000,1938,1978,-122.2278945,47.5047838
2928670,405820,1524,2018-05-04,5,2018,1500000,1972,0,-122.2278945,47.5047838
2967947,254083,90,2018-12-17,12,2018,665000,1986,0,-122.230005,47.727495
2937181,417460,372,2018-06-11,6,2018,470000,1953,0,-122.3006447,47.5538849
2940539,326010,210,2018-06-29,6,2018,1000000,1974,0,-122.1744303,47.6061886
2953300,322206,9156,2018-09-11,9,2018,360000,1974,0,-122.077703,47.343661
2933479,630340,1425,2018-05-29,5,2018,1000000,2018,0,-122.3593185,47.5044447
2954715,795030,1010,2018-09-25,9,2018,525000,1912,0,-122.2863793,47.5668692
2933875,42100,565,2018-05-30,5,2018,336598,1967,0,-122.164623,47.492617
2962623,638891,370,2018-11-07,11,2018,789000,1989,0,-122.173213,47.5328183
2964134,333050,705,2018-11-20,11,2018,574000,1903,0,-122.2774435,47.55250820000001
2950763,383062,80,2018-08-14,8,2018,390000,1978,0,-122.1772937,47.3538523
2968651,143765,170,2018-12-26,12,2018,555000,1985,0,-122.1542079,47.49788789999999
2926516,889900,380,2018-04-18,4,2018,308000,1969,0,-122.2109326,47.4564444
2964591,280960,215,2018-11-27,11,2018,555000,1953,0,-122.3881738,47.5409152
2945630,192280,420,2018-08-01,8,2018,1225000,1977,0,-122.231005,47.54801579999999
2964443,152104,9159,2018-11-26,11,2018,475000,1969,0,-122.2766068,47.3103578
2947244,785700,3537,2018-08-09,8,2018,499500,1961,0,-122.2981666,47.54839140000001
2929614,131082,130,2018-05-03,5,2018,472500,2008,0,-122.1913896,47.3301187
2968590,191210,885,2018-12-20,12,2018,1350000,1922,0,-122.3197888,47.6400849
2939499,445730,20,2018-06-27,6,2018,1393000,1955,0,-122.2165095,47.57008159999999
2935722,405570,506,2018-05-23,5,2018,990000,2014,0,-122.2481339,47.7163902
2953128,262006,9071,2018-09-14,9,2018,250000,1940,0,-121.996603,47.1980501
2960732,812520,281,2018-11-02,11,2018,499995,2005,0,-122.2664062,47.4520559
2935127,512690,385,2018-06-04,6,2018,329000,1944,0,-122.1708087,47.4745601
2924324,690520,395,2018-04-05,4,2018,1450000,1927,0,-122.3718438,47.6461614
2955169,433880,60,2018-09-27,9,2018,300000,1944,0,-122.3427707,47.4806288
2937874,322203,9023,2018-06-21,6,2018,799000,1995,0,-122.4521846,47.3547276
2961223,868228,50,2018-11-05,11,2018,765000,2005,0,-122.0138238,47.70240339999999
2952544,79500,520,2018-09-12,9,2018,330000,1948,0,-122.3307506,47.5046223
2923363,788360,1640,2018-03-26,3,2018,285000,1911,0,-122.3277494,47.5237326
2961835,345941,340,2018-11-01,11,2018,984000,1979,0,-122.1311351,47.5664494
2955581,773610,5,2018-10-01,10,2018,260000,1942,0,-122.1749693,47.50405689999999
2935151,293500,50,2018-05-24,5,2018,335000,1976,0,-122.2796371,47.3351474
2955924,375060,2736,2018-10-04,10,2018,730000,1966,2006,-122.2810955,47.2675699
2916386,132305,9025,2018-02-16,2,2018,495000,1959,0,-122.118449,47.487551
2957567,630340,900,2018-10-05,10,2018,432000,1942,0,-122.3561837,47.5065956
2928671,176960,63,2018-05-04,5,2018,790000,1939,0,-122.3812889,47.5053816
2935787,123200,1090,2018-06-11,6,2018,640200,1944,0,-122.3775581,47.6857412
2968287,228670,40,2018-12-26,12,2018,625000,2008,0,-122.0750087,47.368502
2951704,344800,1940,2018-08-28,8,2018,480000,1951,0,-122.2964789,47.713155
2952136,154580,5870,2018-09-04,9,2018,399950,1982,0,-122.0479035,47.366246
2942386,502860,1550,2018-07-16,7,2018,390000,1990,0,-122.3501264,47.2853527
2948387,789320,5240,2018-08-15,8,2018,481000,1955,1977,-122.3316094,47.4201754
2926967,128530,155,2018-04-16,4,2018,665000,1993,0,-122.300115,47.59146399999999
2950195,335950,190,2018-08-27,8,2018,700000,1914,0,-122.3231778,47.6726514
2930781,873198,1630,2018-05-15,5,2018,420000,1976,0,-122.3860922,47.316296
2930051,525680,70,2018-05-09,5,2018,760000,1982,0,-122.200347,47.7738113
2936482,152407,9037,2018-06-11,6,2018,540000,1992,0,-121.9047623,47.5719819
2923899,955760,50,2018-04-04,4,2018,780000,2003,0,-122.2224518,47.7574848
2945945,155520,170,2018-07-31,7,2018,400000,1963,0,-122.2873741,47.3768577
2935139,536520,25,2018-05-30,5,2018,468000,1942,1995,-122.2254193,47.4814898
2969768,402410,310,2018-12-11,12,2018,720000,1926,0,-122.3042451,47.7562899
2937363,52406,9114,2018-06-06,6,2018,1735000,1997,0,-122.0681561,47.5909917
2935339,221291,200,2018-06-07,6,2018,275000,1976,0,-122.1512721,47.3694952
2967366,641360,123,2018-12-14,12,2018,756500,1950,0,-122.3204298,47.7171219
2924205,212505,9186,2018-04-06,4,2018,2400000,1990,0,-122.1832787,47.6420257
2926363,714740,95,2018-04-18,4,2018,385000,1956,0,-122.284764,47.4445843
2954895,951250,970,2018-09-25,9,2018,715000,1969,0,-122.1500052,47.6730471
2953107,177593,70,2018-09-13,9,2018,575000,1977,0,-122.1083695,47.7433266
2943865,294400,290,2018-07-19,7,2018,1698000,1988,0,-122.1214991,47.72114390000001
2928303,142405,9129,2018-04-30,4,2018,703000,1979,0,-122.1356005,47.5695803
2932498,921290,430,2018-05-22,5,2018,1075000,1942,0,-122.2942227,47.6890098
2958069,730430,1035,2018-10-15,10,2018,650000,1946,0,-122.3208114,47.7478022
2931673,332950,670,2018-05-11,5,2018,370000,1983,0,-122.2683348,47.3347038
2913373,507240,150,2018-01-29,1,2018,767000,1960,0,-122.3413462,47.4442801
2944022,99600,50,2018-07-24,7,2018,300000,1953,0,-122.2927093,47.4544551
2944165,48600,550,2018-07-23,7,2018,1565000,1969,0,-122.4043414,47.6774221
2927508,614010,635,2018-04-23,4,2018,560000,1950,0,-122.352468,47.712501
2933414,947520,20,2018-05-14,5,2018,562500,1969,0,-122.1188143,47.6831
2957239,408330,1585,2018-10-08,10,2018,1215400,1911,0,-122.3371124,47.6573326
2950996,600300,2047,2018-09-04,9,2018,1265030,1902,0,-122.321867,47.61900800000001
2944559,786450,60,2018-07-26,7,2018,373000,1976,0,-122.3070606,47.3750558
2968983,535020,340,2018-12-26,12,2018,1850000,1909,0,-122.2852136,47.61227
2958776,555680,40,2018-10-16,10,2018,328000,1967,0,-122.2835606,47.3425958
2931857,288620,126,2018-05-12,5,2018,965000,1998,0,-122.3388483,47.68653
2951498,616390,1683,2018-08-27,8,2018,465000,1952,0,-122.3189618,47.7519795
2922814,639500,10,2018-03-26,3,2018,428000,1953,0,-122.3388062,47.4944358
2963596,298800,100,2018-11-16,11,2018,500000,1960,0,-122.2199086,47.7579393
2936173,80830,770,2018-06-07,6,2018,635000,2e3,0,-121.955627,47.7260567
2961185,440600,420,2018-11-05,11,2018,386500,1980,0,-122.1509639,47.4299671
2961953,539410,10,2018-11-09,11,2018,865000,1953,0,-122.294852,47.5832168
2969237,151591,290,2018-10-19,10,2018,500000,1993,0,-122.1286355,47.36930599999999
2944923,106150,140,2018-07-23,7,2018,410000,1962,0,-122.1678292,47.5021975
2948668,289560,635,2018-08-14,8,2018,505000,1939,0,-122.3861227,47.510864
2950489,733840,75,2018-08-21,8,2018,555000,1962,0,-122.287941,47.5339226
2933600,62204,9113,2018-05-30,5,2018,650000,1965,0,-122.3420418,47.4196147
2968268,752541,100,2018-12-11,12,2018,830000,1979,0,-122.0309469,47.5751637
2966607,329870,141,2018-12-06,12,2018,495000,1950,0,-122.3519769,47.5245001
2950824,638350,145,2018-08-20,8,2018,950000,1955,0,-122.3812006,47.6953451
2969109,637300,165,2018-12-27,12,2018,715000,2018,0,-122.4123297,47.5769206
2944837,350160,75,2018-07-16,7,2018,827000,1976,0,-122.3629113,47.6937833
2943211,810860,583,2018-06-18,6,2018,91922,1928,1958,-122.280903,47.461124
2957180,370960,460,2018-10-03,10,2018,440000,2007,0,-122.18281,47.431294
2938599,881840,630,2018-06-14,6,2018,685000,1909,0,-122.3274997,47.6633185
2932245,192205,9356,2018-05-24,5,2018,400000,1967,0,-122.208783,47.3799394
2951682,200540,200,2018-08-13,8,2018,325000,1961,2015,-122.180467,47.3571653
2925377,201380,971,2018-04-05,4,2018,465000,1985,0,-122.3157189,47.38425789999999
2952884,936360,90,2018-09-10,9,2018,685000,1903,1994,-122.2931208,47.60408450000001
2954660,288770,185,2018-09-12,9,2018,983500,1930,0,-122.311403,47.6899804
2950983,641410,720,2018-08-21,8,2018,699000,1950,0,-122.3211417,47.7221318
2955262,3400,1565,2018-09-14,9,2018,1000000,1967,0,-122.3889075,47.5302059
2946606,542350,610,2018-08-03,8,2018,350000,1984,0,-122.3570519,47.2891223
